plot,habtype,MajorHab,habitat_name,MajorHabName
533505,6400,64,NA,Kær/Mose/Eng
488440,NA,NA,NA,NA
488441,6410,64,Tidvis våd eng,Kær/Mose/Eng
488442,6410,64,Tidvis våd eng,Kær/Mose/Eng
488443,6410,64,Tidvis våd eng,Kær/Mose/Eng
488444,6410,64,Tidvis våd eng,Kær/Mose/Eng
488445,6410,64,Tidvis våd eng,Kær/Mose/Eng
488446,6410,64,Tidvis våd eng,Kær/Mose/Eng
488447,6410,64,Tidvis våd eng,Kær/Mose/Eng
488448,6410,64,Tidvis våd eng,Kær/Mose/Eng
488449,6410,64,Tidvis våd eng,Kær/Mose/Eng
488450,6410,64,Tidvis våd eng,Kær/Mose/Eng
488451,4030,40,Tør hede,Hede
488452,4030,40,Tør hede,Hede
488453,6410,64,Tidvis våd eng,Kær/Mose/Eng
488454,6410,64,Tidvis våd eng,Kær/Mose/Eng
488455,6410,64,Tidvis våd eng,Kær/Mose/Eng
488456,6410,64,Tidvis våd eng,Kær/Mose/Eng
488457,6410,64,Tidvis våd eng,Kær/Mose/Eng
488458,6410,64,Tidvis våd eng,Kær/Mose/Eng
488459,6410,64,Tidvis våd eng,Kær/Mose/Eng
488460,6410,64,Tidvis våd eng,Kær/Mose/Eng
488461,6410,64,Tidvis våd eng,Kær/Mose/Eng
488462,6410,64,Tidvis våd eng,Kær/Mose/Eng
488463,6410,64,Tidvis våd eng,Kær/Mose/Eng
488464,6410,64,Tidvis våd eng,Kær/Mose/Eng
488465,6410,64,Tidvis våd eng,Kær/Mose/Eng
488466,6410,64,Tidvis våd eng,Kær/Mose/Eng
488467,6410,64,Tidvis våd eng,Kær/Mose/Eng
488468,6410,64,Tidvis våd eng,Kær/Mose/Eng
488469,6410,64,Tidvis våd eng,Kær/Mose/Eng
488470,6410,64,Tidvis våd eng,Kær/Mose/Eng
488471,6410,64,Tidvis våd eng,Kær/Mose/Eng
488472,6410,64,Tidvis våd eng,Kær/Mose/Eng
488473,6410,64,Tidvis våd eng,Kær/Mose/Eng
488474,6410,64,Tidvis våd eng,Kær/Mose/Eng
488475,6410,64,Tidvis våd eng,Kær/Mose/Eng
488476,6410,64,Tidvis våd eng,Kær/Mose/Eng
488477,6410,64,Tidvis våd eng,Kær/Mose/Eng
488478,4010,40,Våd hede,Hede
488479,6410,64,Tidvis våd eng,Kær/Mose/Eng
488480,6410,64,Tidvis våd eng,Kær/Mose/Eng
635884,6410,64,Tidvis våd eng,Kær/Mose/Eng
635887,6410,64,Tidvis våd eng,Kær/Mose/Eng
488481,7110,71,Højmose,Kær/Mose/Eng
488482,7110,71,Højmose,Kær/Mose/Eng
488483,7110,71,Højmose,Kær/Mose/Eng
488484,7110,71,Højmose,Kær/Mose/Eng
488485,7110,71,Højmose,Kær/Mose/Eng
488486,7110,71,Højmose,Kær/Mose/Eng
488487,7110,71,Højmose,Kær/Mose/Eng
488488,7110,71,Højmose,Kær/Mose/Eng
488489,7110,71,Højmose,Kær/Mose/Eng
488490,7110,71,Højmose,Kær/Mose/Eng
488491,7110,71,Højmose,Kær/Mose/Eng
488492,7110,71,Højmose,Kær/Mose/Eng
488493,7110,71,Højmose,Kær/Mose/Eng
488494,7110,71,Højmose,Kær/Mose/Eng
488495,7110,71,Højmose,Kær/Mose/Eng
488496,7110,71,Højmose,Kær/Mose/Eng
488497,7110,71,Højmose,Kær/Mose/Eng
488498,7110,71,Højmose,Kær/Mose/Eng
488499,7110,71,Højmose,Kær/Mose/Eng
488500,7110,71,Højmose,Kær/Mose/Eng
488501,NA,NA,NA,NA
488502,7110,71,Højmose,Kær/Mose/Eng
488503,7110,71,Højmose,Kær/Mose/Eng
488504,7110,71,Højmose,Kær/Mose/Eng
488505,7110,71,Højmose,Kær/Mose/Eng
488506,7110,71,Højmose,Kær/Mose/Eng
488507,7110,71,Højmose,Kær/Mose/Eng
488508,7110,71,Højmose,Kær/Mose/Eng
488509,7110,71,Højmose,Kær/Mose/Eng
488510,NA,NA,NA,NA
488511,7110,71,Højmose,Kær/Mose/Eng
488512,6410,64,Tidvis våd eng,Kær/Mose/Eng
488513,7110,71,Højmose,Kær/Mose/Eng
488514,7110,71,Højmose,Kær/Mose/Eng
488515,7110,71,Højmose,Kær/Mose/Eng
488516,7110,71,Højmose,Kær/Mose/Eng
488517,7110,71,Højmose,Kær/Mose/Eng
488518,7110,71,Højmose,Kær/Mose/Eng
488519,7110,71,Højmose,Kær/Mose/Eng
488520,7110,71,Højmose,Kær/Mose/Eng
635878,7110,71,Højmose,Kær/Mose/Eng
488521,7110,71,Højmose,Kær/Mose/Eng
488522,7110,71,Højmose,Kær/Mose/Eng
488523,7110,71,Højmose,Kær/Mose/Eng
488524,7110,71,Højmose,Kær/Mose/Eng
488525,7110,71,Højmose,Kær/Mose/Eng
488526,7110,71,Højmose,Kær/Mose/Eng
488527,7110,71,Højmose,Kær/Mose/Eng
488528,7110,71,Højmose,Kær/Mose/Eng
488529,7110,71,Højmose,Kær/Mose/Eng
488530,7110,71,Højmose,Kær/Mose/Eng
488531,7110,71,Højmose,Kær/Mose/Eng
488532,7110,71,Højmose,Kær/Mose/Eng
488533,7110,71,Højmose,Kær/Mose/Eng
488534,7110,71,Højmose,Kær/Mose/Eng
488535,7110,71,Højmose,Kær/Mose/Eng
488536,7110,71,Højmose,Kær/Mose/Eng
488537,7110,71,Højmose,Kær/Mose/Eng
488538,7110,71,Højmose,Kær/Mose/Eng
488539,7110,71,Højmose,Kær/Mose/Eng
488540,7110,71,Højmose,Kær/Mose/Eng
488541,7110,71,Højmose,Kær/Mose/Eng
488542,7110,71,Højmose,Kær/Mose/Eng
488543,7110,71,Højmose,Kær/Mose/Eng
488544,7110,71,Højmose,Kær/Mose/Eng
488545,7110,71,Højmose,Kær/Mose/Eng
488546,7110,71,Højmose,Kær/Mose/Eng
488547,7110,71,Højmose,Kær/Mose/Eng
488548,7110,71,Højmose,Kær/Mose/Eng
488549,7110,71,Højmose,Kær/Mose/Eng
488550,7110,71,Højmose,Kær/Mose/Eng
488551,7110,71,Højmose,Kær/Mose/Eng
488552,7110,71,Højmose,Kær/Mose/Eng
488553,7110,71,Højmose,Kær/Mose/Eng
488554,7110,71,Højmose,Kær/Mose/Eng
488555,7110,71,Højmose,Kær/Mose/Eng
488556,7110,71,Højmose,Kær/Mose/Eng
488557,7110,71,Højmose,Kær/Mose/Eng
488558,7110,71,Højmose,Kær/Mose/Eng
488559,7110,71,Højmose,Kær/Mose/Eng
488560,7110,71,Højmose,Kær/Mose/Eng
635873,7110,71,Højmose,Kær/Mose/Eng
488561,7140,71,Hængesæk,Kær/Mose/Eng
488562,7140,71,Hængesæk,Kær/Mose/Eng
488563,7140,71,Hængesæk,Kær/Mose/Eng
488564,7140,71,Hængesæk,Kær/Mose/Eng
488565,7140,71,Hængesæk,Kær/Mose/Eng
488566,7140,71,Hængesæk,Kær/Mose/Eng
488567,7140,71,Hængesæk,Kær/Mose/Eng
488568,7140,71,Hængesæk,Kær/Mose/Eng
488569,7140,71,Hængesæk,Kær/Mose/Eng
488570,7140,71,Hængesæk,Kær/Mose/Eng
488571,7140,71,Hængesæk,Kær/Mose/Eng
488572,7140,71,Hængesæk,Kær/Mose/Eng
488573,7140,71,Hængesæk,Kær/Mose/Eng
488574,7140,71,Hængesæk,Kær/Mose/Eng
488575,7140,71,Hængesæk,Kær/Mose/Eng
488576,7140,71,Hængesæk,Kær/Mose/Eng
488577,7140,71,Hængesæk,Kær/Mose/Eng
488578,7140,71,Hængesæk,Kær/Mose/Eng
488580,7140,71,Hængesæk,Kær/Mose/Eng
488581,7140,71,Hængesæk,Kær/Mose/Eng
488582,7140,71,Hængesæk,Kær/Mose/Eng
488583,6410,64,Tidvis våd eng,Kær/Mose/Eng
488584,7150,71,Tørvelavning,Kær/Mose/Eng
488585,7150,71,Tørvelavning,Kær/Mose/Eng
488586,6230,62,Surt overdrev,Græsland/Overdrev
488588,7230,72,Rigkær,Kær/Mose/Eng
488589,7150,71,Tørvelavning,Kær/Mose/Eng
488590,7230,72,Rigkær,Kær/Mose/Eng
488591,7150,71,Tørvelavning,Kær/Mose/Eng
488592,7150,71,Tørvelavning,Kær/Mose/Eng
488593,7150,71,Tørvelavning,Kær/Mose/Eng
488594,7150,71,Tørvelavning,Kær/Mose/Eng
488595,7150,71,Tørvelavning,Kær/Mose/Eng
488596,7150,71,Tørvelavning,Kær/Mose/Eng
488597,7150,71,Tørvelavning,Kær/Mose/Eng
488598,6230,62,Surt overdrev,Græsland/Overdrev
488599,7150,71,Tørvelavning,Kær/Mose/Eng
488600,6410,64,Tidvis våd eng,Kær/Mose/Eng
488601,7150,71,Tørvelavning,Kær/Mose/Eng
488602,7150,71,Tørvelavning,Kær/Mose/Eng
488603,7150,71,Tørvelavning,Kær/Mose/Eng
488604,7150,71,Tørvelavning,Kær/Mose/Eng
488605,9100,91,NA,Klipper
488606,NA,NA,NA,NA
488609,7150,71,Tørvelavning,Kær/Mose/Eng
488610,4010,40,Våd hede,Hede
488611,6410,64,Tidvis våd eng,Kær/Mose/Eng
488612,3100,31,NA,Sø
488614,7230,72,Rigkær,Kær/Mose/Eng
488615,6230,62,Surt overdrev,Græsland/Overdrev
488616,6410,64,Tidvis våd eng,Kær/Mose/Eng
488617,6410,64,Tidvis våd eng,Kær/Mose/Eng
488618,6410,64,Tidvis våd eng,Kær/Mose/Eng
488619,7150,71,Tørvelavning,Kær/Mose/Eng
488620,7150,71,Tørvelavning,Kær/Mose/Eng
488621,6410,64,Tidvis våd eng,Kær/Mose/Eng
488622,7150,71,Tørvelavning,Kær/Mose/Eng
488623,7220,72,Kildevæld,Kær/Mose/Eng
488624,7220,72,Kildevæld,Kær/Mose/Eng
488625,7220,72,Kildevæld,Kær/Mose/Eng
488626,7220,72,Kildevæld,Kær/Mose/Eng
488627,7220,72,Kildevæld,Kær/Mose/Eng
488628,7220,72,Kildevæld,Kær/Mose/Eng
488629,7220,72,Kildevæld,Kær/Mose/Eng
488630,7220,72,Kildevæld,Kær/Mose/Eng
488631,7220,72,Kildevæld,Kær/Mose/Eng
488632,7220,72,Kildevæld,Kær/Mose/Eng
488633,7220,72,Kildevæld,Kær/Mose/Eng
488634,7220,72,Kildevæld,Kær/Mose/Eng
488635,7220,72,Kildevæld,Kær/Mose/Eng
488636,7220,72,Kildevæld,Kær/Mose/Eng
488637,7220,72,Kildevæld,Kær/Mose/Eng
488638,7220,72,Kildevæld,Kær/Mose/Eng
488639,7220,72,Kildevæld,Kær/Mose/Eng
488640,7220,72,Kildevæld,Kær/Mose/Eng
488641,7220,72,Kildevæld,Kær/Mose/Eng
488642,7220,72,Kildevæld,Kær/Mose/Eng
488643,7230,72,Rigkær,Kær/Mose/Eng
488644,7230,72,Rigkær,Kær/Mose/Eng
488645,6400,64,NA,Kær/Mose/Eng
488646,7230,72,Rigkær,Kær/Mose/Eng
488647,7230,72,Rigkær,Kær/Mose/Eng
488648,7230,72,Rigkær,Kær/Mose/Eng
488649,7230,72,Rigkær,Kær/Mose/Eng
488650,7230,72,Rigkær,Kær/Mose/Eng
488651,7230,72,Rigkær,Kær/Mose/Eng
488652,7230,72,Rigkær,Kær/Mose/Eng
488653,7230,72,Rigkær,Kær/Mose/Eng
488654,7230,72,Rigkær,Kær/Mose/Eng
488655,7230,72,Rigkær,Kær/Mose/Eng
488656,7230,72,Rigkær,Kær/Mose/Eng
488657,7230,72,Rigkær,Kær/Mose/Eng
488658,7230,72,Rigkær,Kær/Mose/Eng
488659,7230,72,Rigkær,Kær/Mose/Eng
488660,7230,72,Rigkær,Kær/Mose/Eng
488661,7230,72,Rigkær,Kær/Mose/Eng
488662,7230,72,Rigkær,Kær/Mose/Eng
488663,7230,72,Rigkær,Kær/Mose/Eng
488664,7230,72,Rigkær,Kær/Mose/Eng
488665,7230,72,Rigkær,Kær/Mose/Eng
488666,7230,72,Rigkær,Kær/Mose/Eng
488667,7230,72,Rigkær,Kær/Mose/Eng
488668,7230,72,Rigkær,Kær/Mose/Eng
488669,7230,72,Rigkær,Kær/Mose/Eng
488670,7230,72,Rigkær,Kær/Mose/Eng
488671,7230,72,Rigkær,Kær/Mose/Eng
488672,7230,72,Rigkær,Kær/Mose/Eng
488673,7230,72,Rigkær,Kær/Mose/Eng
488674,7230,72,Rigkær,Kær/Mose/Eng
488675,7230,72,Rigkær,Kær/Mose/Eng
488676,7230,72,Rigkær,Kær/Mose/Eng
488677,7230,72,Rigkær,Kær/Mose/Eng
488678,7230,72,Rigkær,Kær/Mose/Eng
488679,7230,72,Rigkær,Kær/Mose/Eng
488680,7230,72,Rigkær,Kær/Mose/Eng
550644,7230,72,Rigkær,Kær/Mose/Eng
550645,7230,72,Rigkær,Kær/Mose/Eng
634488,7230,72,Rigkær,Kær/Mose/Eng
634493,7230,72,Rigkær,Kær/Mose/Eng
488681,7230,72,Rigkær,Kær/Mose/Eng
488682,7230,72,Rigkær,Kær/Mose/Eng
488683,7230,72,Rigkær,Kær/Mose/Eng
488684,7230,72,Rigkær,Kær/Mose/Eng
488685,7230,72,Rigkær,Kær/Mose/Eng
488686,7230,72,Rigkær,Kær/Mose/Eng
488687,7230,72,Rigkær,Kær/Mose/Eng
488688,7230,72,Rigkær,Kær/Mose/Eng
488689,9999,99,NA,NA
488690,6410,64,Tidvis våd eng,Kær/Mose/Eng
488691,7230,72,Rigkær,Kær/Mose/Eng
488692,7230,72,Rigkær,Kær/Mose/Eng
488693,7220,72,Kildevæld,Kær/Mose/Eng
488694,7230,72,Rigkær,Kær/Mose/Eng
488695,NA,NA,NA,NA
488696,6410,64,Tidvis våd eng,Kær/Mose/Eng
488697,7230,72,Rigkær,Kær/Mose/Eng
488698,7220,72,Kildevæld,Kær/Mose/Eng
488699,7230,72,Rigkær,Kær/Mose/Eng
488701,7230,72,Rigkær,Kær/Mose/Eng
488702,7230,72,Rigkær,Kær/Mose/Eng
488703,7230,72,Rigkær,Kær/Mose/Eng
488704,7220,72,Kildevæld,Kær/Mose/Eng
488705,7230,72,Rigkær,Kær/Mose/Eng
488706,7230,72,Rigkær,Kær/Mose/Eng
488707,7230,72,Rigkær,Kær/Mose/Eng
488708,7230,72,Rigkær,Kær/Mose/Eng
488709,7230,72,Rigkær,Kær/Mose/Eng
488710,9999,99,NA,NA
488711,7230,72,Rigkær,Kær/Mose/Eng
488712,7220,72,Kildevæld,Kær/Mose/Eng
488713,7230,72,Rigkær,Kær/Mose/Eng
488714,7230,72,Rigkær,Kær/Mose/Eng
488715,7230,72,Rigkær,Kær/Mose/Eng
488716,7220,72,Kildevæld,Kær/Mose/Eng
488717,7230,72,Rigkær,Kær/Mose/Eng
488718,7220,72,Kildevæld,Kær/Mose/Eng
488719,7230,72,Rigkær,Kær/Mose/Eng
488720,7230,72,Rigkær,Kær/Mose/Eng
488721,1330,13,Strandeng,Strandeng
488722,1330,13,Strandeng,Strandeng
488723,1330,13,Strandeng,Strandeng
488724,1330,13,Strandeng,Strandeng
488725,1330,13,Strandeng,Strandeng
488726,1330,13,Strandeng,Strandeng
488727,1330,13,Strandeng,Strandeng
488728,1330,13,Strandeng,Strandeng
488729,1330,13,Strandeng,Strandeng
488730,1330,13,Strandeng,Strandeng
488740,1330,13,Strandeng,Strandeng
488751,1330,13,Strandeng,Strandeng
488762,1330,13,Strandeng,Strandeng
488773,1330,13,Strandeng,Strandeng
488774,1330,13,Strandeng,Strandeng
488776,1330,13,Strandeng,Strandeng
488777,1330,13,Strandeng,Strandeng
488778,1330,13,Strandeng,Strandeng
488779,1330,13,Strandeng,Strandeng
488780,1330,13,Strandeng,Strandeng
488781,1330,13,Strandeng,Strandeng
488782,1330,13,Strandeng,Strandeng
488783,1330,13,Strandeng,Strandeng
488784,1330,13,Strandeng,Strandeng
488785,1330,13,Strandeng,Strandeng
488786,1330,13,Strandeng,Strandeng
488787,1330,13,Strandeng,Strandeng
488788,1330,13,Strandeng,Strandeng
488789,1330,13,Strandeng,Strandeng
488790,1330,13,Strandeng,Strandeng
488791,1330,13,Strandeng,Strandeng
488792,1330,13,Strandeng,Strandeng
488793,1330,13,Strandeng,Strandeng
488794,1330,13,Strandeng,Strandeng
488795,1330,13,Strandeng,Strandeng
488796,1330,13,Strandeng,Strandeng
488797,1330,13,Strandeng,Strandeng
488798,1330,13,Strandeng,Strandeng
488799,1330,13,Strandeng,Strandeng
488800,1330,13,Strandeng,Strandeng
488801,NA,NA,NA,NA
488802,2130,21,Grå/grøn klit,Klit/Strand
488803,2140,21,Klithede,Klit/Strand
488804,2140,21,Klithede,Klit/Strand
488805,2140,21,Klithede,Klit/Strand
488806,2140,21,Klithede,Klit/Strand
488807,NA,NA,NA,NA
488808,2130,21,Grå/grøn klit,Klit/Strand
488809,2130,21,Grå/grøn klit,Klit/Strand
488810,2140,21,Klithede,Klit/Strand
488811,2130,21,Grå/grøn klit,Klit/Strand
488812,2130,21,Grå/grøn klit,Klit/Strand
488813,2130,21,Grå/grøn klit,Klit/Strand
488814,2130,21,Grå/grøn klit,Klit/Strand
488815,2130,21,Grå/grøn klit,Klit/Strand
488816,2130,21,Grå/grøn klit,Klit/Strand
488817,2130,21,Grå/grøn klit,Klit/Strand
488818,2130,21,Grå/grøn klit,Klit/Strand
488819,2140,21,Klithede,Klit/Strand
488820,2130,21,Grå/grøn klit,Klit/Strand
488821,NA,NA,NA,NA
488822,NA,NA,NA,NA
488823,2130,21,Grå/grøn klit,Klit/Strand
488824,2140,21,Klithede,Klit/Strand
488825,2140,21,Klithede,Klit/Strand
488826,2130,21,Grå/grøn klit,Klit/Strand
488827,NA,NA,NA,NA
488828,2140,21,Klithede,Klit/Strand
488829,2140,21,Klithede,Klit/Strand
488830,2140,21,Klithede,Klit/Strand
488831,2140,21,Klithede,Klit/Strand
488832,2140,21,Klithede,Klit/Strand
488833,2140,21,Klithede,Klit/Strand
488834,2140,21,Klithede,Klit/Strand
488835,NA,NA,NA,NA
488836,2140,21,Klithede,Klit/Strand
488837,2140,21,Klithede,Klit/Strand
488838,2140,21,Klithede,Klit/Strand
488839,2140,21,Klithede,Klit/Strand
488840,2140,21,Klithede,Klit/Strand
488841,2140,21,Klithede,Klit/Strand
488842,2130,21,Grå/grøn klit,Klit/Strand
488843,2130,21,Grå/grøn klit,Klit/Strand
488844,2130,21,Grå/grøn klit,Klit/Strand
488845,2130,21,Grå/grøn klit,Klit/Strand
488846,2130,21,Grå/grøn klit,Klit/Strand
488847,2140,21,Klithede,Klit/Strand
488848,2130,21,Grå/grøn klit,Klit/Strand
488849,2130,21,Grå/grøn klit,Klit/Strand
488850,2140,21,Klithede,Klit/Strand
488851,2130,21,Grå/grøn klit,Klit/Strand
488852,2130,21,Grå/grøn klit,Klit/Strand
488853,2140,21,Klithede,Klit/Strand
488854,2130,21,Grå/grøn klit,Klit/Strand
488855,2130,21,Grå/grøn klit,Klit/Strand
488856,2140,21,Klithede,Klit/Strand
488857,2130,21,Grå/grøn klit,Klit/Strand
488858,2130,21,Grå/grøn klit,Klit/Strand
488859,2130,21,Grå/grøn klit,Klit/Strand
533457,2140,21,Klithede,Klit/Strand
533458,2130,21,Grå/grøn klit,Klit/Strand
533459,2130,21,Grå/grøn klit,Klit/Strand
533460,2130,21,Grå/grøn klit,Klit/Strand
533461,2130,21,Grå/grøn klit,Klit/Strand
533462,2140,21,Klithede,Klit/Strand
533463,2140,21,Klithede,Klit/Strand
533464,2130,21,Grå/grøn klit,Klit/Strand
533465,2140,21,Klithede,Klit/Strand
533466,2140,21,Klithede,Klit/Strand
533467,2140,21,Klithede,Klit/Strand
533468,2130,21,Grå/grøn klit,Klit/Strand
533469,2130,21,Grå/grøn klit,Klit/Strand
533470,2130,21,Grå/grøn klit,Klit/Strand
533471,2190,21,Klitlavning,Klit/Strand
533472,2130,21,Grå/grøn klit,Klit/Strand
533473,2130,21,Grå/grøn klit,Klit/Strand
533474,2130,21,Grå/grøn klit,Klit/Strand
533475,2130,21,Grå/grøn klit,Klit/Strand
533476,2130,21,Grå/grøn klit,Klit/Strand
533477,2130,21,Grå/grøn klit,Klit/Strand
488860,2140,21,Klithede,Klit/Strand
488861,2140,21,Klithede,Klit/Strand
488862,2140,21,Klithede,Klit/Strand
488863,2140,21,Klithede,Klit/Strand
488864,2140,21,Klithede,Klit/Strand
488865,2140,21,Klithede,Klit/Strand
488866,2140,21,Klithede,Klit/Strand
488867,2140,21,Klithede,Klit/Strand
488868,2140,21,Klithede,Klit/Strand
488869,2140,21,Klithede,Klit/Strand
488870,2140,21,Klithede,Klit/Strand
488871,2140,21,Klithede,Klit/Strand
488872,2140,21,Klithede,Klit/Strand
488873,2140,21,Klithede,Klit/Strand
488874,2140,21,Klithede,Klit/Strand
488875,2140,21,Klithede,Klit/Strand
488876,2140,21,Klithede,Klit/Strand
488877,2140,21,Klithede,Klit/Strand
488878,2140,21,Klithede,Klit/Strand
488880,2140,21,Klithede,Klit/Strand
533478,2140,21,Klithede,Klit/Strand
533479,2140,21,Klithede,Klit/Strand
533480,2140,21,Klithede,Klit/Strand
533481,2140,21,Klithede,Klit/Strand
533482,2140,21,Klithede,Klit/Strand
533483,2140,21,Klithede,Klit/Strand
533484,2140,21,Klithede,Klit/Strand
533485,2140,21,Klithede,Klit/Strand
533486,2140,21,Klithede,Klit/Strand
533487,2130,21,Grå/grøn klit,Klit/Strand
533488,2140,21,Klithede,Klit/Strand
533489,2140,21,Klithede,Klit/Strand
533490,2130,21,Grå/grøn klit,Klit/Strand
533491,2140,21,Klithede,Klit/Strand
533492,2140,21,Klithede,Klit/Strand
533493,2140,21,Klithede,Klit/Strand
533494,2140,21,Klithede,Klit/Strand
533495,2140,21,Klithede,Klit/Strand
533496,2140,21,Klithede,Klit/Strand
533497,2140,21,Klithede,Klit/Strand
488881,2190,21,Klitlavning,Klit/Strand
488882,2190,21,Klitlavning,Klit/Strand
488883,2190,21,Klitlavning,Klit/Strand
488884,2190,21,Klitlavning,Klit/Strand
488885,2190,21,Klitlavning,Klit/Strand
488886,NA,NA,NA,NA
488887,2190,21,Klitlavning,Klit/Strand
488888,NA,NA,NA,NA
488889,2190,21,Klitlavning,Klit/Strand
488890,2190,21,Klitlavning,Klit/Strand
488891,2190,21,Klitlavning,Klit/Strand
488892,NA,NA,NA,NA
488893,2190,21,Klitlavning,Klit/Strand
488894,2190,21,Klitlavning,Klit/Strand
488895,2190,21,Klitlavning,Klit/Strand
488896,NA,NA,NA,NA
488897,2190,21,Klitlavning,Klit/Strand
488898,NA,NA,NA,NA
488899,2190,21,Klitlavning,Klit/Strand
488900,2190,21,Klitlavning,Klit/Strand
488901,NA,NA,NA,NA
488903,2190,21,Klitlavning,Klit/Strand
488904,NA,NA,NA,NA
488905,2140,21,Klithede,Klit/Strand
488906,2190,21,Klitlavning,Klit/Strand
488907,NA,NA,NA,NA
488908,2190,21,Klitlavning,Klit/Strand
488909,2190,21,Klitlavning,Klit/Strand
488910,2190,21,Klitlavning,Klit/Strand
488911,NA,NA,NA,NA
488912,2190,21,Klitlavning,Klit/Strand
488913,2190,21,Klitlavning,Klit/Strand
488914,NA,NA,NA,NA
488915,2190,21,Klitlavning,Klit/Strand
488916,2190,21,Klitlavning,Klit/Strand
488917,2190,21,Klitlavning,Klit/Strand
488918,2130,21,Grå/grøn klit,Klit/Strand
488919,NA,NA,NA,NA
488920,2190,21,Klitlavning,Klit/Strand
488921,NA,NA,NA,NA
488922,NA,NA,NA,NA
488923,NA,NA,NA,NA
488924,NA,NA,NA,NA
488925,4030,40,Tør hede,Hede
488926,4010,40,Våd hede,Hede
488927,4010,40,Våd hede,Hede
488928,NA,NA,NA,NA
488929,NA,NA,NA,NA
488930,4010,40,Våd hede,Hede
488931,4010,40,Våd hede,Hede
488932,4010,40,Våd hede,Hede
488933,NA,NA,NA,NA
488934,4010,40,Våd hede,Hede
488935,4010,40,Våd hede,Hede
488936,NA,NA,NA,NA
488937,4010,40,Våd hede,Hede
488938,4010,40,Våd hede,Hede
488939,4010,40,Våd hede,Hede
488940,4010,40,Våd hede,Hede
488941,4010,40,Våd hede,Hede
488942,4030,40,Tør hede,Hede
488943,4010,40,Våd hede,Hede
488944,4010,40,Våd hede,Hede
488945,4030,40,Tør hede,Hede
488946,4010,40,Våd hede,Hede
488947,4030,40,Tør hede,Hede
488948,4010,40,Våd hede,Hede
488949,4010,40,Våd hede,Hede
488950,NA,NA,NA,NA
488951,NA,NA,NA,NA
488952,4010,40,Våd hede,Hede
488953,4010,40,Våd hede,Hede
488954,4010,40,Våd hede,Hede
488955,4030,40,Tør hede,Hede
488956,4030,40,Tør hede,Hede
488957,4010,40,Våd hede,Hede
488958,4010,40,Våd hede,Hede
488959,4010,40,Våd hede,Hede
488960,4030,40,Tør hede,Hede
488961,4030,40,Tør hede,Hede
488962,4030,40,Tør hede,Hede
488963,4030,40,Tør hede,Hede
488964,4030,40,Tør hede,Hede
488965,4030,40,Tør hede,Hede
488966,4030,40,Tør hede,Hede
488967,4030,40,Tør hede,Hede
488968,4030,40,Tør hede,Hede
488969,4030,40,Tør hede,Hede
488970,4030,40,Tør hede,Hede
488971,4030,40,Tør hede,Hede
488972,4030,40,Tør hede,Hede
488973,4030,40,Tør hede,Hede
488974,4030,40,Tør hede,Hede
488975,4030,40,Tør hede,Hede
488976,4030,40,Tør hede,Hede
488977,4030,40,Tør hede,Hede
488978,4030,40,Tør hede,Hede
488979,4030,40,Tør hede,Hede
488980,4030,40,Tør hede,Hede
488981,4030,40,Tør hede,Hede
488982,4030,40,Tør hede,Hede
488983,4030,40,Tør hede,Hede
488984,4030,40,Tør hede,Hede
488985,4030,40,Tør hede,Hede
488986,4030,40,Tør hede,Hede
488987,4030,40,Tør hede,Hede
488988,4030,40,Tør hede,Hede
488989,4030,40,Tør hede,Hede
488990,4030,40,Tør hede,Hede
488991,4030,40,Tør hede,Hede
488992,4030,40,Tør hede,Hede
488993,4030,40,Tør hede,Hede
488994,4030,40,Tør hede,Hede
488995,4030,40,Tør hede,Hede
488997,4030,40,Tør hede,Hede
488998,4030,40,Tør hede,Hede
488999,4030,40,Tør hede,Hede
489000,4030,40,Tør hede,Hede
489001,6210,62,Kalkoverdrev,Græsland/Overdrev
489002,2140,21,Klithede,Klit/Strand
489003,NA,NA,NA,NA
489004,2130,21,Grå/grøn klit,Klit/Strand
489005,6210,62,Kalkoverdrev,Græsland/Overdrev
489006,6210,62,Kalkoverdrev,Græsland/Overdrev
489007,6210,62,Kalkoverdrev,Græsland/Overdrev
489008,6210,62,Kalkoverdrev,Græsland/Overdrev
489009,6210,62,Kalkoverdrev,Græsland/Overdrev
489010,6210,62,Kalkoverdrev,Græsland/Overdrev
489011,6210,62,Kalkoverdrev,Græsland/Overdrev
489012,2130,21,Grå/grøn klit,Klit/Strand
489013,6210,62,Kalkoverdrev,Græsland/Overdrev
489014,6210,62,Kalkoverdrev,Græsland/Overdrev
489015,6210,62,Kalkoverdrev,Græsland/Overdrev
489016,6210,62,Kalkoverdrev,Græsland/Overdrev
489017,6210,62,Kalkoverdrev,Græsland/Overdrev
489018,6210,62,Kalkoverdrev,Græsland/Overdrev
489019,6210,62,Kalkoverdrev,Græsland/Overdrev
489020,6210,62,Kalkoverdrev,Græsland/Overdrev
489021,6210,62,Kalkoverdrev,Græsland/Overdrev
489022,6210,62,Kalkoverdrev,Græsland/Overdrev
489023,6210,62,Kalkoverdrev,Græsland/Overdrev
489024,6210,62,Kalkoverdrev,Græsland/Overdrev
489025,6210,62,Kalkoverdrev,Græsland/Overdrev
489026,6210,62,Kalkoverdrev,Græsland/Overdrev
489027,6210,62,Kalkoverdrev,Græsland/Overdrev
489029,6210,62,Kalkoverdrev,Græsland/Overdrev
489030,6210,62,Kalkoverdrev,Græsland/Overdrev
